# {"t_start": 1596282189.6371377, "env_id": "Hopper-v2"} 
r,l,t
1332.524724,379,9073.498051
1338.956436,378,9079.63797
1315.490232,381,9086.869056
874.40435,245,9090.376473
1242.445658,352,9096.914316
2345.171913,662,9114.606547
1288.788053,367,9122.17692
1523.540435,443,9132.248008
1959.607694,554,9144.650069
1991.657313,555,9162.390139
1749.393956,497,9173.614626
1709.887763,478,9183.086289
1919.784951,552,9194.424817
1683.797514,485,9212.0931
1948.591374,551,9223.507846
1412.192305,400,9232.181786
1735.421322,493,9240.076921
1938.064801,556,9258.975444
1391.307245,392,9265.678154
1113.274234,317,9272.943357
1996.159374,568,9285.028183
1987.467252,563,9304.472864
2031.244359,575,9317.544096
1661.33699,477,9327.722183
1315.622306,385,9336.105598
3399.422515,1000,9360.310832
3399.20032,955,9380.782429
1994.979531,576,9400.238287
2661.837332,767,9416.504806
3430.866438,1000,9438.287174
3369.327166,1000,9468.801832
456.719379,164,9472.604675
2094.94384,588,9486.478241
3405.736022,1000,9514.417489
3391.689513,1000,9534.723626
1479.719166,418,9543.793403
3419.696543,1000,9572.275237
1668.132963,487,9582.93435
2166.998997,609,9595.322254
3414.700105,1000,9622.426441
3378.779463,1000,9643.266377
3358.929973,1000,9664.197044
3380.569867,1000,9676.242873
2265.692154,648,9695.999034
3402.024979,1000,9718.446412
3389.32064,1000,9746.566221
3363.228376,1000,9768.083993
3169.853393,905,9794.265549
2204.421831,617,9807.309367
3369.608947,1000,9829.898136
3410.075257,987,9859.061824
1568.116538,434,9869.160661
2216.905382,627,9881.908467
1724.505096,497,9898.907895
1877.473697,525,9910.222436
3386.601588,1000,9929.804947
1989.989281,574,9950.268711
1668.247568,479,9960.730568
3355.491484,1000,9982.375217
3225.20679,918,10009.502799
3426.785513,1000,10032.275333
3385.08666,1000,10063.512213
3346.696229,1000,10084.965513
2824.64926,811,10110.144736
3151.494608,911,10132.879621
3335.128714,963,10156.672209
3382.401013,1000,10178.661334
2643.907532,754,10194.990415
951.512182,265,10206.327818
